dataset	method	trial	mse	r2	time
enc	lex	9	10.2008393212	0.868597665156	117404.69948458672
enc	lex	14	11.5324491985	0.847615269225	117417.82904267311
enc	lex	23	11.4838653299	0.839102008186	117418.669962883
enc	lex	39	8.8444936775	0.889937548722	117421.0525200367
enc	lex	42	9.37094930294	0.879114805593	117425.72011089325
enc	lex	22	11.113519122	0.827155107197	117427.8184223175
enc	lex	28	8.21666209779	0.899069364108	117445.36937403679
enc	lex	44	15.8830021062	0.78849653283	117448.85568284988
enc	lex	24	10.8620760201	0.846374160403	117468.02195310593
enc	lex	13	5.1029028706	0.941908015039	117471.97132468224
enc	lex	19	7.59000195558	0.914750268054	117502.46040129662
enc	lex	10	5.61677663164	0.932928665485	117513.43624997139
enc	lex	48	11.3185676942	0.864084100963	117515.91379737854
enc	lex	29	4.86515188432	0.942046988561	117519.428160429
enc	lex	32	7.51748893953	0.914858787667	117541.5009753704
enc	lex	16	8.60706833963	0.910394716212	117545.74041604996
enc	lex	49	5.06221027406	0.94129572434	117547.73733377457
enc	lex	26	7.496530574	0.903760945613	117563.52996397018
enc	lex	20	9.36121773771	0.900701739214	117569.90123844147
enc	lex	47	6.6388891831	0.908646364802	117569.7958509922
enc	lex	40	6.20817001409	0.933473244462	117576.22224879265
enc	lex	27	7.55102001806	0.881541802095	117592.2431230545
enc	lex	0	6.52101482639	0.916800137867	117595.61034083366
enc	lex	33	8.52579155921	0.889480851669	117596.64164757729
enc	lex	12	12.0626565651	0.847727151884	117599.35941028595
enc	lex	7	9.20365434698	0.899718370176	117600.10342431068
enc	lex	6	9.72074797955	0.894840642279	117602.52069401741
enc	lex	15	11.9061765678	0.851879154421	117607.21690297127
enc	lex	38	9.78533515348	0.883212949904	117612.1349401474
enc	lex	5	8.26188564714	0.893154143665	117613.93920111656
enc	lex	3	11.8967168413	0.871839974539	117616.04964637756
enc	lex	36	9.62484632756	0.86593814113	117625.59276890755
enc	lex	34	4.92466738458	0.93735402553	117630.31494307518
enc	lex	4	8.30888374761	0.911184954431	117635.06187939644
enc	lex	41	8.05080767944	0.913139925206	117635.45571756363
enc	lex	35	12.3203678505	0.821129358637	117636.04376626015
enc	lex	25	6.15793134813	0.917985418339	117638.05005526543
enc	lex	11	9.64839490349	0.87462124682	117640.54175901413
enc	lex	18	5.85390791804	0.928637512239	117642.51332044601
enc	lex	21	4.73434166716	0.950274108413	117644.70281624794
enc	lex	8	5.8193554616	0.931102132421	117647.84936714172
enc	lex	43	6.66330374702	0.911894269094	117650.48342895508
enh	lex	14	9.15353473279	0.899145979752	117266.04397273064
enh	lex	44	7.85331052708	0.902818927772	117412.26806330681
enh	lex	9	4.93283809974	0.951353446551	117447.34568214417
enh	lex	49	11.6871857457	0.865859656808	117482.48553061485
enh	lex	15	10.1335963282	0.891665556454	117561.10374045372
enh	lex	33	8.38615753709	0.920371365823	117591.78315424919
enh	lex	6	3.87772852674	0.959469979075	117595.40470790863
enh	lex	10	7.9338621935	0.916379002679	117622.61811304092
enh	lex	17	12.4693003811	0.837326336895	117642.62991523743
enh	lex	16	9.84241527424	0.89697630254	117703.4608335495
enh	lex	8	4.71911042972	0.949737570828	117709.22196626663
enh	lex	48	5.6803448673	0.941954862247	117710.85625052452
enh	lex	0	8.07287006229	0.91605472468	117711.45826220512
enh	lex	22	6.51239627047	0.937846924757	117761.11464095116
enh	lex	7	10.0614605612	0.871409290117	117761.63259863853
enh	lex	41	9.69566700244	0.895354286497	117781.1274960041
enh	lex	12	9.74654269676	0.897254685964	117784.28459191322
enh	lex	34	9.27941339755	0.898516767263	117788.88556289673
enh	lex	13	6.17370076947	0.929957082179	117817.83845233917
enh	lex	1	8.75794042076	0.908341195233	117860.90908694267
enh	lex	29	8.6662857902	0.921250174602	117865.60515213013
enh	lex	39	10.9153364948	0.893321829643	117871.03661942482
enh	lex	11	8.07751619621	0.916952266107	117872.07118296623
enh	lex	35	7.93484339322	0.918483434899	117902.80456876755
enh	lex	21	7.74809018587	0.911628721128	117907.95784401894
enh	lex	25	6.82262632058	0.920679111866	117913.55633211136
enh	lex	38	8.25472955087	0.914865183485	117928.58713269234
enh	lex	27	6.89430187421	0.923305480801	117935.47439217567
enh	lex	5	6.48617064668	0.93239675126	117937.35465335846
enh	lex	26	5.39072818838	0.95011980964	117939.44026184082
enh	lex	45	5.14117580472	0.947098467912	117939.8447675705
enh	lex	47	4.95887319003	0.945305106295	117944.16832756996
enh	lex	37	11.1171918445	0.883286190108	117964.5194451809
enh	lex	18	6.74216943528	0.921658000604	117967.47997045517
enh	lex	40	7.24454119848	0.932876983662	117979.57975196838
enh	lex	42	5.88340914569	0.941487354319	117980.60425877571
enh	lex	46	8.3568402039	0.911942154476	117980.68633294106
enh	lex	32	9.73988986483	0.898182909608	117981.87239646912
enh	lex	4	7.26998137905	0.917699420641	118000.40269112587
enh	lex	28	5.89205391513	0.945073157368	118000.93477678299
enh	lex	3	8.64088290702	0.917208384854	118002.18233656883
enh	lex	23	4.88201233672	0.945905206884	118004.48713731766
enh	lex	30	3.88778426218	0.961539207596	118005.3548784256
enh	lex	43	8.79231526632	0.900132919698	118016.61259627342
enh	lex	19	5.40072625976	0.95053574268	118020.1678185463
enh	lex	20	6.46760943002	0.934661717646	118029.85136318207
enh	lex	36	3.76806081434	0.96176841409	118030.85171580315
enh	lex	2	6.10147294378	0.944324627091	118036.85505962372
enh	lex	24	3.41487270444	0.969015163271	118037.06235432625
enh	lex	31	7.18231378584	0.901376371093	118041.9963798523
housing	lex	14	26.4067844407	0.405996833847	116831.29670286179
housing	lex	7	24.3721484165	0.587849108917	116930.26351594925
housing	lex	46	27.2815367958	0.478375721851	116990.8811686039
housing	lex	44	46.3414115072	-0.357495085927	117003.07973146439
housing	lex	43	43.7904665945	0.173672866813	117024.62618160248
housing	lex	23	30.389122134	0.694829318721	117052.80295205116
housing	lex	20	29.7780074171	0.543028579089	117106.07658362389
housing	lex	31	23.992056813	0.547726915123	117107.38616967201
housing	lex	28	21.5001261974	0.670227704189	117191.9758708477
housing	lex	8	22.796448898	0.476773861107	117200.7702550888
housing	lex	2	29.9927495591	0.375423561033	117210.52900576591
housing	lex	36	35.3422177316	0.426755405484	117210.81050229073
housing	lex	18	19.1232413236	0.650472228367	117236.03001689911
housing	lex	32	18.2560844544	0.732705809033	117282.1103169918
housing	lex	49	27.8769157369	0.508935278506	117294.96671962738
housing	lex	24	35.1101955647	0.523766605703	117302.69285678864
housing	lex	11	29.0627348265	0.623160326728	117306.03298735619
housing	lex	21	25.3676071275	0.704212693655	117308.36611175537
housing	lex	48	23.2648353043	0.536625430431	117311.44717144966
housing	lex	40	21.1152489138	0.742776135734	117331.17729640007
housing	lex	1	26.2828813724	0.529631482406	117332.83306646347
housing	lex	27	29.3435524057	0.666571906097	117336.21439814568
housing	lex	37	45.5161868571	0.351934878123	117340.03793334961
housing	lex	29	26.8999886051	0.641679944645	117341.05179738998
housing	lex	41	25.4446042482	0.599183907107	117342.16254472733
housing	lex	6	18.7858258658	0.628645277645	117342.5276260376
housing	lex	42	16.1413391303	0.692748005627	117343.59138274193
housing	lex	34	22.710987506	0.603579935506	117354.07389736176
housing	lex	26	21.6631445645	0.749927733696	117354.58059859276
housing	lex	13	33.9764958308	0.257276150744	117355.34555220604
housing	lex	0	29.3969537524	0.388167271861	117356.21284294128
housing	lex	12	23.8063077216	0.700464745061	117356.48238253593
housing	lex	15	17.0887828047	0.572533603661	117362.56161618233
housing	lex	47	20.5067844208	0.676807088149	117363.39064884186
housing	lex	39	26.8036216446	0.616323861043	117364.5560913086
housing	lex	16	31.9135949673	0.477038408061	117365.33013749123
housing	lex	30	25.0100822124	0.577582058544	117366.4672510624
housing	lex	25	26.1788060659	0.630989279155	117367.73529148102
housing	lex	9	24.6003358231	0.586705383392	117373.57220435143
housing	lex	4	25.3677986464	0.528946967348	117374.03961396217
housing	lex	22	26.4671407961	0.598784294617	117379.7912774086
housing	lex	19	17.7254386562	0.700457253726	117382.14486122131
housing	lex	38	29.4507090442	0.377941646938	117386.41860055923
housing	lex	45	31.5232116105	0.511050196217	117394.8523812294
housing	lex	5	33.3459452544	0.68584962363	117397.28214406967
housing	lex	33	28.6360977031	0.39698693695	117397.81484341621
housing	lex	3	31.5170670024	0.665363235078	117398.6089463234
housing	lex	35	26.0947786156	0.592229609158	117402.40776443481
housing	lex	10	19.0876002772	0.691020705979	117402.62324690819
housing	lex	17	21.670029691	0.639427728719	117402.95909667015
tower	lex	16	0.174598510584	0.765689514517	117263.70040893555
tower	lex	32	0.144982719603	0.813070330772	117455.85900330544
tower	lex	21	0.137841610206	0.801897867643	117496.78756523132
tower	lex	23	0.248818739189	0.797404876259	117573.77825546265
tower	lex	37	0.208126722171	0.711555333941	117609.23061776161
tower	lex	25	0.238560265184	0.752484424807	117613.22621226311
tower	lex	41	0.176101340905	0.799845928789	117613.11973166466
tower	lex	33	0.188406687997	0.763982370644	117650.212007761
tower	lex	43	0.183020287098	0.740397969619	117657.7518491745
tower	lex	3	0.153393610248	0.823762830152	117691.52525138855
tower	lex	6	0.15480227403	0.830772411591	117702.54129862785
tower	lex	12	0.189589093998	0.797582266504	117703.18631911278
tower	lex	10	0.134628582727	0.855233034139	117720.56341838837
tower	lex	1	0.159846780809	0.774305431296	117722.4853785038
tower	lex	39	0.148150269217	0.803326488951	117743.15541768074
tower	lex	17	0.224735754947	0.646713206999	117743.53823900223
tower	lex	42	0.150678633021	0.837277925887	117749.67908740044
tower	lex	8	0.131197169405	0.85463136442	117759.75926709175
tower	lex	18	0.202967844946	0.784442704346	117775.81709814072
tower	lex	15	0.253014382878	0.781014260304	117784.91110539436
tower	lex	9	0.289787737227	0.588590718288	117794.27900218964
tower	lex	19	0.176853786537	0.804653637453	117798.01008796692
tower	lex	31	0.138646322962	0.826782367425	117808.70569229126
tower	lex	38	0.167761401118	0.791065625996	117815.45554041862
tower	lex	40	0.137238104405	0.865359332709	117836.99137187004
tower	lex	27	0.149356581208	0.798555289171	117861.00239753723
tower	lex	45	0.190517299765	0.750454611529	117875.35694146156
tower	lex	14	0.13863259758	0.837963738125	117879.48177742958
tower	lex	47	0.117119469086	0.86875936557	117903.18359589577
tower	lex	26	0.163704687354	0.812656844758	117904.64472985268
tower	lex	29	0.144043298478	0.844852548348	117906.4702539444
tower	lex	36	0.1445669737	0.822785406954	117923.58642673492
tower	lex	44	0.149511066019	0.849579265434	117923.56473565102
tower	lex	28	0.143149851542	0.821728846309	117930.14527082443
tower	lex	30	0.149291214498	0.818397099339	117934.23329114914
tower	lex	49	0.127719700567	0.849033070605	117939.13923430443
tower	lex	48	0.101240383028	0.882117130351	117942.1534936428
tower	lex	34	0.108394174394	0.869771141951	117946.12442135811
tower	lex	2	0.158982007545	0.815123094392	117948.94679665565
tower	lex	20	0.177108298539	0.778059653732	117949.36260557175
tower	lex	13	0.150299248079	0.84587908399	117951.29766345024
tower	lex	0	0.1425918179	0.825117080819	117955.89454865456
tower	lex	4	0.153316376355	0.844817334151	117956.65898370743
tower	lex	5	0.129654052475	0.841937139093	117960.85717725754
tower	lex	46	0.109994368362	0.876552467515	117963.56147146225
tower	lex	24	0.135818253451	0.85166237794	117965.48731899261
tower	lex	35	0.140834821124	0.843330324054	117966.78905558586
tower	lex	22	0.1598787697	0.826903637438	117968.32833433151
tower	lex	11	0.108232744169	0.87117305205	117971.38899540901
tower	lex	7	0.138069797264	0.830824276438	117988.1120250225
uball5d	lex	48	0.026977330483	-0.433816083312	117823.36333966255
uball5d	lex	21	0.0124627917167	0.524512084899	117824.57822489738
uball5d	lex	3	0.0272095501421	-2.34511944089	117953.75786423683
uball5d	lex	35	0.0273344761696	-5.31681649516	117997.90928936005
uball5d	lex	26	0.0072228748865	0.755154255074	118045.35674285889
uball5d	lex	49	0.0242529134366	-0.532059233033	118079.0664794445
uball5d	lex	32	0.0251393048159	-0.669470415064	118109.53395652771
uball5d	lex	36	0.0239414566434	-0.35123902874	118171.65451073647
uball5d	lex	33	0.0240045468519	-0.9941134099	118353.438652277
uball5d	lex	46	0.0193220325436	-0.0534071770995	118372.08360981941
uball5d	lex	37	0.0225573098961	-0.551110511732	118460.21292090416
uball5d	lex	16	0.01620112111	0.244185467069	118533.11306262016
uball5d	lex	10	0.00948759717549	0.418180882478	118575.96916890144
uball5d	lex	39	0.0132771448272	0.259286677831	118640.77559995651
uball5d	lex	42	0.00774947602386	0.735062813896	118662.94492053986
uball5d	lex	11	0.0120206877812	0.414933367588	118705.76649618149
uball5d	lex	14	0.00787184355294	0.568847408845	118978.26593589783
uball5d	lex	31	0.0133506964508	0.280198406103	118983.61763525009
uball5d	lex	29	0.00785914989442	0.745881296242	118997.34832787514
uball5d	lex	23	0.0228233260877	-1.10007181	119004.27072429657
uball5d	lex	0	0.0174958516841	-0.0677288482485	119061.1324980259
uball5d	lex	44	0.0189400067614	-0.0056212524312	119133.32522559166
uball5d	lex	4	0.019590580471	0.0991443171099	119148.1175172329
uball5d	lex	40	0.0149701143641	0.361945681566	119178.88582968712
uball5d	lex	30	0.0130963937089	0.51863844484	119178.96573162079
uball5d	lex	9	0.0175774311185	0.11323661629	119190.1062092781
uball5d	lex	34	0.0153268258677	0.556830351613	119195.20116829872
uball5d	lex	28	0.0183722637292	-0.011110083297	119207.09757757187
uball5d	lex	25	0.0222146978968	0.101579015185	119237.82490062714
uball5d	lex	43	0.0171644877041	0.369178540838	119239.14625620842
uball5d	lex	1	0.0156114470366	0.339716576345	119254.89572262764
uball5d	lex	22	0.00318931643227	0.883397306956	119255.53958892822
uball5d	lex	2	0.0138307127903	0.460330779587	119256.25166106224
uball5d	lex	15	0.00292419436001	0.891054069654	119257.04576349258
uball5d	lex	45	0.00560016638768	0.827431919113	119270.52726125717
uball5d	lex	18	0.00766705578217	0.753645131574	119285.61572480202
uball5d	lex	20	0.0184743093143	0.070690440208	119286.68288969994
uball5d	lex	17	0.0184477431501	0.100210058246	119290.24078798294
uball5d	lex	12	0.0195488735576	0.277251728532	119315.65802121162
uball5d	lex	19	0.0156322295606	0.576863483242	119328.39202547073
uball5d	lex	24	0.00555336353695	0.831951248258	119339.64041256905
uball5d	lex	27	0.00702715643644	0.775174512543	119360.37899303436
uball5d	lex	6	0.00792071740358	0.740417185708	119363.21525740623
uball5d	lex	8	0.00736276919623	0.759342258228	119363.92128014565
uball5d	lex	38	0.0131588463413	0.323983460879	119365.35079884529
uball5d	lex	41	0.00625959547264	0.795494979688	119367.33503699303
uball5d	lex	5	0.0156374277672	0.540146748738	119396.91993546486
uball5d	lex	13	0.00715539151998	0.799905765233	119408.55732607841
uball5d	lex	47	0.00246461161164	0.925946972206	119419.04839634895
uball5d	lex	7	0.00636835679893	0.797222147477	119462.77003598213
yacht	lex	32	19.8630564414	0.903795605845	116377.5758407116
yacht	lex	21	8.73720395744	0.967335471423	116593.19720721245
yacht	lex	49	4.77727109476	0.97845001223	116758.3166782856
yacht	lex	10	5.88416570129	0.975339869446	116896.23318433762
yacht	lex	27	5.57971807767	0.972431786028	116984.80414414406
yacht	lex	3	3.83277178936	0.983938086645	117105.5990934372
yacht	lex	12	5.04221305871	0.975586435323	117129.09624171257
yacht	lex	22	8.93811633738	0.957077239348	117179.86987233162
yacht	lex	48	11.6894515642	0.964060344571	117276.42371058464
yacht	lex	18	3.01746064091	0.987586223334	117322.29840230942
yacht	lex	23	2.42917075189	0.990090318382	117339.9620347023
yacht	lex	15	4.53483989885	0.98425503804	117384.93780994415
yacht	lex	13	14.4807173864	0.921348277914	117388.93059110641
yacht	lex	44	1.69191129556	0.993355224694	117417.97380900383
yacht	lex	9	15.1970515023	0.925230933485	117425.36547780037
yacht	lex	43	24.2494311617	0.877519022676	117454.47550296783
yacht	lex	30	5.22556100423	0.976387748041	117463.13304162025
yacht	lex	38	2.16907668339	0.990740461207	117506.11744785309
yacht	lex	0	10.5400665845	0.942703702487	117522.03328680992
yacht	lex	5	3.04669317319	0.985903614329	117586.61528468132
yacht	lex	1	1.41356710756	0.993062260432	117625.47647070885
yacht	lex	2	2.27517265207	0.989963401349	117625.68905448914
yacht	lex	20	1.51793133921	0.993239186672	117664.58371663094
yacht	lex	37	1.97494996443	0.973087269511	117691.54185676575
yacht	lex	6	2.44019497188	0.984475326852	117695.48563599586
yacht	lex	35	4.68414335657	0.98046306454	117696.8834066391
yacht	lex	42	3.2291180787	0.982467218409	117702.44526839256
yacht	lex	34	7.50409548657	0.969259013695	117702.858679533
yacht	lex	14	7.54001112439	0.96272551022	117717.05001831055
yacht	lex	11	1.49602653906	0.99283030502	117724.06969666481
yacht	lex	28	4.65123161512	0.979925087258	117752.93177962303
yacht	lex	25	3.15170439189	0.9859358283	117768.7209892273
yacht	lex	41	2.09544420792	0.989875221887	117790.11578464508
yacht	lex	26	3.27495535301	0.986937532444	117795.24901890755
yacht	lex	7	5.41714558153	0.974689141834	117804.32057833672
yacht	lex	36	90.7937256067	0.597675195237	117805.21301364899
yacht	lex	45	4.59180362511	0.980955755344	117808.77238512039
yacht	lex	46	12.8466636238	0.943238153014	117811.6690351963
yacht	lex	16	2.79536387994	0.988286776741	117836.50420498848
yacht	lex	8	2.85301657184	0.985195992019	117843.0882666111
yacht	lex	40	4.1988046285	0.985582666737	117852.69749188423
yacht	lex	29	6.17618423898	0.969702468634	117853.50991249084
yacht	lex	4	4.12091497061	0.981750166288	117861.71207690239
yacht	lex	24	2.92132232686	0.987317717472	117867.19555282593
yacht	lex	39	4.97027330312	0.975796972671	117889.15115499496
yacht	lex	33	2.22212246242	0.990727577406	117897.19708490372
yacht	lex	17	1.09808529533	0.995516459601	117904.4306447506
yacht	lex	31	1.31024747094	0.995365799667	117906.7118806839
yacht	lex	19	1.76203226042	0.992959553504	117912.3477859497
yacht	lex	47	2.06644385669	0.993164968736	117922.63329172134
housing	dc	9	21.8268313969	0.701746675682	62195.18759942055
housing	dc	15	17.091757377	0.726472457385	62660.72735929489
housing	dc	12	441.200972945	0.0777213276166	62808.383573532104
housing	dc	13	17.2280882494	0.680001880653	62835.21304130554
housing	dc	17	18.6882749225	0.754734630102	62893.84877061844
housing	dc	7	15.8692542848	0.727834687871	63155.89976429939
housing	dc	3	15.6773127787	0.762750086461	63251.77965545654
housing	dc	19	15.249241926	0.75736214354	63284.692445755005
housing	dc	10	19.0328975978	0.746974039419	63501.28087067604
housing	dc	2	18.4110156849	0.735091345043	63542.04592704773
housing	dc	11	19.5705358931	0.68858190645	64020.77837896347
housing	dc	5	20.0831026063	0.73741604765	64654.75241923332
housing	dc	6	26.1618127443	0.507529948968	65126.805655002594
housing	dc	4	18.0948079526	0.724922389465	65266.623888731
housing	dc	1	20.5604115793	0.65946102883	65302.17651462555
housing	dc	18	15.7269647676	0.75944691622	65343.17585730553
housing	dc	0	20.920143004	0.679720471054	65669.92003512383
housing	dc	14	19.1025486694	0.73528954982	66094.23382353783
housing	dc	16	26.7259106677	0.532724612506	67934.68930864334
housing	dc	8	14.5403655482	0.77137483972	68258.44698023796
housing	dc	20	26.6129776106	0.652078081866	117260.97498178482
housing	dc	21	29.2059534011	0.658000628631	118487.75110769272
housing	dc	23	18.5522329015	0.718953302907	118895.64618849754
housing	dc	24	36.1100512069	0.51468378671	119258.22460460663
housing	dc	25	34.9059159413	0.580478051692	119095.79345440865
housing	dc	22	29.4192801036	0.57527021807	119900.51758527756
housing	dc	26	20.2950167498	0.724740749716	119690.9682071209
housing	dc	30	20.4145155626	0.696216162633	119237.17155981064
housing	dc	35	27.6096398921	0.645938713083	118092.16542887688
housing	dc	28	18.9837722033	0.730578985595	119944.7695248127
housing	dc	31	14.7540346777	0.777808628607	119964.30744338036
housing	dc	32	18.0291126518	0.736858938057	119828.87658858299
housing	dc	33	26.3929046284	0.488349417798	119740.56548047066
housing	dc	27	31.2586536895	0.66612756799	121777.22035980225
housing	dc	34	14.332396716	0.802651287284	120097.35178399086
housing	dc	36	21.7788199464	0.699466003312	120092.27779316902
housing	dc	37	28.0067053788	0.546197169599	121113.7770049572
housing	dc	29	14.6303738709	0.804379155495	123868.19848394394
housing	dc	38	15.0093435468	0.765035139872	120165.05367708206
housing	dc	39	15.3851113995	0.793975876067	120620.88841557503
housing	dc	44	22.510320453	0.629404621086	49334.17931890488
housing	dc	40	24.4944401549	0.719002630164	52372.3740003109
housing	dc	43	26.365527765	0.650766166876	49714.23834705353
housing	dc	41	40.1191517308	0.590450355704	50769.53467082977
housing	dc	49	15.3855513804	0.759634988771	48480.026814460754
housing	dc	47	12.8361985494	0.779659729512	48681.65160036087
housing	dc	45	15.3545577073	0.783619200342	49272.76421093941
housing	dc	48	23.1067945947	0.701768153403	48614.09539079666
housing	dc	46	19.8083941042	0.739856922899	49109.55134701729
housing	dc	42	14.7865051575	0.768990468589	50329.60840725899
tower	dc	9	0.117874587204	0.854876115882	105613.75706410408
tower	dc	0	0.156252563033	0.824854195638	105791.6152164936
tower	dc	17	0.130256664641	0.836867804011	105977.3367319107
tower	dc	10	0.119919722802	0.864967147712	106028.38560962677
tower	dc	14	0.131270613591	0.83361853003	106084.31209683418
tower	dc	19	0.13718647008	0.832909449215	106097.16136407852
tower	dc	3	0.130544237282	0.841611733935	106158.83833241463
tower	dc	7	0.177624182266	0.767839304085	106178.69943928719
tower	dc	6	0.143304947338	0.829034928557	106218.10758447647
tower	dc	16	0.1751622052	0.803968956636	106218.6899034977
tower	dc	4	0.125029900101	0.859096081249	106269.52079868317
tower	dc	18	0.145404256756	0.830065981312	106282.00130867958
tower	dc	13	0.119898106619	0.860339138403	106287.15771079063
tower	dc	5	0.099113342413	0.878360050627	106296.90628957748
tower	dc	15	0.12805897099	0.8598198585	106315.70800113678
tower	dc	12	0.131325300725	0.834085877133	106429.93602275848
tower	dc	1	0.167114757465	0.788739128852	106434.66551327705
tower	dc	11	0.122672615582	0.847536846592	106559.14333295822
tower	dc	8	0.122845744318	0.859550156674	106658.20076417923
tower	dc	2	0.110233523395	0.884112631337	106865.07514882088
tower	dc	23	0.127766327055	0.860132114943	80367.97906184196
tower	dc	20	0.137390913021	0.854195812368	81017.57330465317
tower	dc	21	0.151914967062	0.814958369018	81046.85044121742
tower	dc	24	0.141137032826	0.824582567269	80790.01346039772
tower	dc	33	0.13089967103	0.848966140829	80585.34464073181
tower	dc	32	0.13435935917	0.836519813051	80600.62721252441
tower	dc	22	0.123437802714	0.868101046163	81075.93230319023
tower	dc	26	0.12493578786	0.840239028458	80928.38183617592
tower	dc	28	0.124100252242	0.86164914498	80878.89449286461
tower	dc	31	0.143442949839	0.816016077942	80877.8330385685
tower	dc	29	0.127682032683	0.847819420563	81051.89508533478
tower	dc	25	0.176968508469	0.79543251246	81188.39531517029
tower	dc	30	0.108463622568	0.8724761878	81076.63517594337
tower	dc	36	0.135400489843	0.86412886593	80914.90223884583
tower	dc	34	0.12571234503	0.847750367385	81167.860850811
tower	dc	38	0.119029267731	0.853730939966	80845.18079710007
tower	dc	27	0.148888024115	0.818529450037	81371.1425356865
tower	dc	35	0.107458443393	0.883404329775	81209.52971410751
tower	dc	37	0.162859884404	0.779317974357	81130.92677283287
tower	dc	39	0.134959102886	0.851533401499	80884.7165210247
tower	dc	45	0.137673619525	0.842963635101	73564.82593631744
tower	dc	47	0.132946788367	0.850539558453	73427.11642193794
tower	dc	41	0.138002138661	0.835142347553	74040.0604827404
tower	dc	40	0.140435965246	0.837120279198	74377.39262962341
tower	dc	48	0.158118483126	0.76417343862	73759.10481572151
tower	dc	43	0.123310627555	0.858793209712	73985.025557518
tower	dc	42	0.143613581652	0.834053419803	74138.37908744812
tower	dc	49	0.163158368816	0.788150025268	73860.44216966629
tower	dc	44	0.185019184726	0.779472909985	74144.49128484726
tower	dc	46	0.139432332579	0.824705197274	74143.61917948723
uball5d	dc	14	0.0062912073193	0.765430735028	117946.2329723835
uball5d	dc	8	0.00617032937201	0.811247058002	120562.94011235237
uball5d	dc	6	0.00608196547714	0.783001358209	122185.02617144585
uball5d	dc	11	0.00689826657164	0.764091152102	122700.35574507713
uball5d	dc	2	0.0058766911649	0.813891101173	122828.26462054253
uball5d	dc	17	0.00643710327566	0.804102171807	122858.23220896721
uball5d	dc	1	0.0086730243936	0.682468113071	123103.27353811264
uball5d	dc	12	0.00768401131197	0.749271018446	123172.44949674606
uball5d	dc	19	0.00677370134002	0.752942029682	123827.26996517181
uball5d	dc	4	0.0100227267632	0.564007779672	123978.72711658478
uball5d	dc	0	0.00696446068267	0.770143789993	124152.1495821476
uball5d	dc	3	0.00719146850178	0.767726220504	124293.24752950668
uball5d	dc	10	0.00844709051203	0.645728598654	124354.59964823723
uball5d	dc	16	0.00569107579691	0.837116566852	126495.01927995682
uball5d	dc	18	0.00535714140073	0.847829829084	127015.00777935982
uball5d	dc	13	0.00624307489969	0.818487193334	127331.03551244736
uball5d	dc	15	0.00722195199179	0.775887088842	128098.40393853188
uball5d	dc	9	0.00422285610146	0.863007378757	128786.48404979706
uball5d	dc	7	0.00547473657764	0.821180321045	129650.49416875839
uball5d	dc	5	0.00399195552351	0.879671442689	130340.35244822502
uball5d	dc	21	0.00700806386496	0.734264835221	99467.74402618408
uball5d	dc	22	0.00585058850515	0.766395278068	99140.99231219292
uball5d	dc	30	0.00699582543486	0.770151064237	98084.05602645874
uball5d	dc	20	0.00509104152278	0.84118551809	104330.20616436005
uball5d	dc	27	0.00666238128892	0.791001885272	99181.12536525726
uball5d	dc	23	0.00416914962244	0.853886577996	99865.94923758507
uball5d	dc	31	0.00415605884021	0.874740455361	98836.4492251873
uball5d	dc	29	0.00602632794597	0.794612851406	100276.12413716316
uball5d	dc	25	0.00830202248011	0.712962391117	102011.26869440079
uball5d	dc	24	0.0112331828785	0.516466604212	102575.08721208572
uball5d	dc	32	0.0034783979168	0.910543979153	101087.97436189651
uball5d	dc	26	0.00708920375282	0.753692972462	102402.8461651802
uball5d	dc	39	0.00346123907594	0.891315424933	95914.17031121254
uball5d	dc	37	0.0104551208854	0.605482985168	97644.85357356071
uball5d	dc	36	0.0054276912631	0.833515829545	98338.50350689888
uball5d	dc	28	0.00727740937171	0.733010543849	102829.98342657089
uball5d	dc	35	0.00430064246253	0.867420893071	99562.19886565208
uball5d	dc	33	0.00554059870467	0.812418421201	100622.9690592289
uball5d	dc	38	0.00515391203349	0.837459355894	97510.22392487526
uball5d	dc	34	0.00494918333411	0.840589926775	100199.57710647583
uball5d	dc	40	0.00401620981283	0.887213103412	85093.56833720207
uball5d	dc	47	0.00501319597791	0.837715454952	81698.01859545708
uball5d	dc	43	0.00521032084391	0.822617565418	84896.85348701477
uball5d	dc	42	0.00601495398086	0.813278694175	85288.21103024483
uball5d	dc	46	0.00926708477104	0.607865379	84980.81686615944
uball5d	dc	45	0.00720236845211	0.703439634621	85805.3125076294
uball5d	dc	41	0.012746616273	0.355251399979	87384.94837498665
uball5d	dc	44	0.00496611265933	0.85302869826	86829.10965418816
uball5d	dc	48	0.00550322238162	0.81822829751	85038.46025514603
uball5d	dc	49	0.00569089066422	0.847329265216	86810.02307724953
yacht	dc	2	1.45029493182	0.993538910796	117227.29257178307
yacht	dc	13	1.58452275255	0.992394170035	117299.8383231163
yacht	dc	11	2.8928435005	0.983995357177	117351.02307152748
yacht	dc	1	1.52553168468	0.992386008936	117874.75409340858
yacht	dc	10	2.99081248384	0.987844923814	117962.84219670296
yacht	dc	0	1.5154980164	0.992260889448	117980.57160401344
yacht	dc	17	2.23406863886	0.99107487801	118020.53806614876
yacht	dc	3	1.03775382371	0.99581156784	118182.30916905403
yacht	dc	6	1.44079678076	0.989979200375	118237.87489843369
yacht	dc	5	0.920083573474	0.995228198985	118346.84666728973
yacht	dc	14	1.52514069735	0.992823696686	118482.76430416107
yacht	dc	9	2.21100983852	0.991148762032	118504.14591407776
